ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45781900,"22,000.00",-,HYUNDAI,H1,2007,Minivan,Yes,Diesel,2.5 Turbo,68000 km,4,Automatic,Rear,04-may,Left wheel,Yellow,2
44727768,"16,308.00",645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,174400 km,4,Automatic,Front,04-may,Left wheel,Red,6
45763941,"39,829.00",1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8,Automatic,4x4,04-may,Left wheel,Black,0
45792258,"16,621.00",-,FORD,Fiesta,2016,Hatchback,No,Petrol,1.6,50393 km,4,Automatic,Front,04-may,Left wheel,Silver,6
45807483,"19,444.00",1935,MERCEDES-BENZ,S 550,2016,Sedan,Yes,Petrol,4.6,67882 km,8,Automatic,Rear,04-may,Left wheel,Grey,12
45789687,"10,036.00",-,INFINITI,FX45,2004,Jeep,Yes,Petrol,4.5,300000 km,6,Tiptronic,Rear,04-may,Left wheel,Grey,6
45763049,"13,328.00",1481,AUDI,Q7,2017,Sedan,Yes,Petrol,3,44642 km,6,Automatic,4x4,04-may,Left wheel,Black,0
45730768,"18,817.00",730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,32595 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45727367,"22,843.00",971,SSANGYONG,Korando,2016,Jeep,Yes,Diesel,2.2,234902 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45695559,"11,290.00",831,KIA,Optima,2011,Sedan,No,Hybrid,2.4,163065 km,4,Tiptronic,Front,04-may,Left wheel,Silver,12
45768168,"23,521.00",1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45798518,"12,544.00",-,TOYOTA,Prius,2007,Hatchback,Yes,Petrol,1.5,0 km,4,Variator,Front,04-may,Left wheel,White,12
45731492,"18,669.00",862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45313305,"19,757.00",639,BMW,328,2014,Sedan,Yes,Petrol,2,128784 km,4,Automatic,Rear,04-may,Left wheel,Black,12
45797693,"11,604.00",-,MERCEDES-BENZ,ML 270,2001,Jeep,Yes,Diesel,2.7 Turbo,294000 km,5,Tiptronic,4x4,04-may,Right-hand drive,Silver,6
45715279,"11,917.00",-,HYUNDAI,Veloster,2013,Coupe,Yes,Petrol,1.6,113000 km,4,Automatic,Front,02-mar,Left wheel,Black,6
44944833,"16,935.00",-,KIA,Forte,2016,Sedan,No,Petrol,1.8,65600 km,4,Tiptronic,Front,04-may,Left wheel,Grey,10
45689297,"15,681.00",586,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,139200 km,4,Variator,Front,04-may,Left wheel,White,12
45805910,"10,976.00",-,OPEL,Astra H,2009,Coupe,No,Petrol,1.6,237780 km,4,Manual,Front,02-mar,Left wheel,Black,6
45715296,"24,148.00",-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,80000 km,4,Automatic,Front,04-may,Left wheel,Grey,10
45774495,"12,800.00",-,FORD,Transit,2001,Microbus,No,Diesel,2,0 km,4,Manual,Front,02-mar,Left wheel,White,2
45729877,"39,161.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,49145 km,4,Automatic,Front,04-may,Left wheel,White,4
45815366,"23,521.00",-,FORD,Transit,1996,Microbus,No,Diesel,2.5,123000 km,4,Manual,Rear,04-may,Left wheel,White,2
42452805,"10,506.00",501,MAZDA,Mazda 2,2014,Hatchback,No,Petrol,1.5,62967 km,4,Automatic,Front,04-may,Left wheel,Blue,6
45797218,"36,567.00",1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,104112 km,4,Automatic,Front,04-may,Left wheel,White,4
45782213,"12,074.00",986,CHEVROLET,Malibu,2010,Sedan,No,Petrol,2.4,304000 km,4,Automatic,Front,04-may,Left wheel,White,10
45776855,"14,113.00",-,BMW,X3,2005,Jeep,Yes,Petrol,3,288000 km,6,Automatic,4x4,04-may,Left wheel,Silver,10
45805506,"12,800.00",584,TOYOTA,Ist,2014,Hatchback,No,Petrol,1.8,127800 km,4,Automatic,Front,04-may,Left wheel,Blue,8
45798352,"11,290.00",-,BMW,X5,2000,Jeep,Yes,Petrol,4.4,217000 km,8,Tiptronic,4x4,04-may,Left wheel,Black,12
45798280,"13,172.00",-,HONDA,Edix FR-v,2006,Universal,Yes,Diesel,2.2 Turbo,300000 km,4,Manual,Front,04-may,Left wheel,Silver,0
45800165,"45,473.00",-,MERCEDES-BENZ,Vito,2014,Minivan,Yes,Diesel,2.2,287000 km,6,Automatic,Front,04-may,Left wheel,Beige,12
45805009,"13,962.00",836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,122222 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45798149,"10,635.00",893,HYUNDAI,Elantra,2008,Sedan,Yes,Diesel,1.6,209973 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45789673,"15,053.00",640,SUBARU,Impreza,2013,Sedan,No,Petrol,2,120333 km,4,Tiptronic,4x4,04-may,Left wheel,Silver,12
45802515,"11,917.00",-,MITSUBISHI,Pajero IO,2004,Jeep,No,Petrol,2,200000 km,4,Automatic,4x4,04-may,Left wheel,Black,4
45810299,"25,716.00",1079,PORSCHE,Cayman,2018,Jeep,Yes,Petrol,2,1166 km,4,Automatic,Rear,04-may,Left wheel,White,12
45809980,"19,883.00",501,NISSAN,March,2014,Hatchback,Yes,Petrol,1.5,110000 km,4,Automatic,Front,04-may,Left wheel,Black,4
43334057,"45,473.00",-,MITSUBISHI,L 200,2017,Pickup,No,Petrol,2.4,80000 km,4,Manual,4x4,04-may,Left wheel,White,12
45540043,"16,621.00",473,FIAT,500,2014,Hatchback,Yes,Petrol,1.4,46400 km,4,Tiptronic,Front,02-mar,Left wheel,Green,8
45770806,"43,905.00",-,BMW,550,2013,Sedan,Yes,Petrol,4.4 Turbo,55000 km,8,Tiptronic,Rear,04-may,Left wheel,Black,12
45804672,"28,755.00",770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,141000 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45795828,"15,053.00",-,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.4,174400 km,4,Automatic,Front,04-may,Left wheel,Black,0
45649049,"43,592.00",1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814 km,6,Automatic,Rear,04-may,Left wheel,Black,0
45804501,"39,954.00",1203,JEEP,Grand Cherokee,2011,Jeep,Yes,Petrol,3.6,121991 km,4,Automatic,Front,04-may,Left wheel,Black,4
45733011,"15,681.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,305511 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45789557,"23,521.00",-,CHRYSLER,300,2010,Sedan,Yes,Petrol,3.5,98000 km,6,Automatic,Rear,04-may,Left wheel,Black,10
43726728,"14,426.00",1018,BMW,328,2011,Sedan,Yes,Petrol,3,107000 km,6,Tiptronic,4x4,04-may,Left wheel,Grey,8
45813097,"21,953.00",781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,12000 km,4,Tiptronic,Front,04-may,Left wheel,Beige,12
45810822,"21,326.00",1325,NISSAN,Altima,2019,Sedan,Yes,Petrol,2.5,30296 km,4,Automatic,Front,04-may,Left wheel,Grey,12
45772365,"46,728.00",1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771 km,8,Automatic,4x4,04-may,Left wheel,Black,0
44755749,"12,544.00",-,ALFA ROMEO,159,2005,Sedan,No,Petrol,2.2,152200 km,4,Manual,Front,04-may,Left wheel,Silver,10
45292649,"13,485.00",843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,112500 km,4,Automatic,Front,04-may,Left wheel,Green,6
45799862,"14,740.00",431,FORD,C-MAX,2016,Hatchback,No,Hybrid,2,12000 km,4,Automatic,Front,04-may,Left wheel,Carnelian red,12
45782216,"21,326.00",640,FORD,C-MAX,2013,Hatchback,No,Hybrid,2,142000 km,4,Automatic,Front,04-may,Left wheel,White,6
45802894,"37,125.00",640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,146740 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45458972,"31,358.00",-,BMW,535 XI,2010,Sedan,Yes,Petrol,3.0 Turbo,198000 km,6,Tiptronic,4x4,04-may,Left wheel,Grey,12
45757847,"12,858.00",779,FORD,Fusion,2013,Sedan,No,Petrol,2.5,143632 km,4,Automatic,Front,04-may,Left wheel,White,0
45809892,"14,856.00",639,CHEVROLET,Cruze,2014,Sedan,Yes,Diesel,2,123850 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45779842,"21,326.00",-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,136600 km,4,Automatic,Front,04-may,Left wheel,White,8
45518056,"13,015.00",585,TOYOTA,Prius plug-in,2013,Hatchback,No,Plug-in Hybrid,1.8,120681 km,4,Automatic,Front,04-may,Left wheel,White,8
45810459,"13,962.00",642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,242409 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45802992,"19,008.00",836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,229398 km,4,Automatic,Front,04-may,Left wheel,Black,4
45762311,"30,000.00",697,MERCEDES-BENZ,Vito,2012,Minivan,No,Diesel,2.2,170000 km,4,Automatic,Rear,04-may,Left wheel,Black,4
45729983,"40,634.00",880,SSANGYONG,Actyon,2018,Jeep,Yes,Petrol,1.6,30084 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45026582,"24,462.00",831,FORD,Fusion SE,2018,Sedan,Yes,Petrol,1.5 Turbo,7368 km,4,Automatic,Front,04-may,Left wheel,White,8
45802802,"15,521.00",836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,50510 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45745797,"21,639.00",-,BMW,X5,2008,Jeep,Yes,Petrol,4.8,200000 km,8,Tiptronic,4x4,04-may,Left wheel,Grey,8
45802999,"38,063.00",639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,131690 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45653402,"14,740.00",761,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,10100 km,4,Variator,Front,04-may,Left wheel,White,6
45802616,"14,113.00",707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,56557 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45804874,"46,414.00",694,TOYOTA,RAV 4 Dizel,2014,Jeep,Yes,Diesel,2.2 Turbo,164000 km,4,Automatic,4x4,04-may,Left wheel,Grey,12
44123741,"43,905.00",-,LEXUS,IS-F,2008,Sedan,Yes,Petrol,5,101000 km,8,Tiptronic,Rear,04-may,Left wheel,Grey,12
45809791,"11,563.00",645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,177309 km,4,Automatic,Front,04-may,Left wheel,White,4
45720610,"14,113.00",761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,252800 km,4,Variator,Front,04-may,Left wheel,White,6
45729783,"17,562.00",765,SSANGYONG,Korando,2015,Universal,Yes,Diesel,2,43740 km,4,Automatic,Front,04-may,Left wheel,White,4
45788768,"21,012.00",463,TOYOTA,Prius,2018,Sedan,No,Hybrid,1.8,206794 km,4,Automatic,Front,04-may,Left wheel,Grey,10
45809672,"30,906.00",502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,107000 km,4,Automatic,Front,04-may,Left wheel,Yellow,4
45766585,"12,388.00",1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6,Automatic,4x4,04-may,Left wheel,Black,12
44675587,"43,592.00",-,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,92000 km,6,Tiptronic,Rear,04-may,Left wheel,White,8
45765634,"15,994.00",1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6,Automatic,Rear,02-mar,Left wheel,Silver,12
45801507,"21,075.00",730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,126199 km,4,Automatic,Front,04-may,Left wheel,White,4
45794703,"18,801.00",308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,106000 km,4,Variator,Front,04-may,Left wheel,Grey,0
45730073,"41,281.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,31754 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45732698,"15,681.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,256768 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45815496,"22,894.00",1360,LEXUS,LS 460,2013,Sedan,Yes,Petrol,4.6,154258 km,8,Automatic,4x4,04-may,Left wheel,White,12
45796800,"22,433.00",1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,50653 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45804096,"45,542.00",1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,104918 km,4,Automatic,Front,04-may,Left wheel,White,4
45767396,"10,036.00",-,VOLKSWAGEN,Jetta,2008,Sedan,No,Petrol,2.5,122400 km,6,Manual,Front,04-may,Left wheel,Black,8
45641278,"21,639.00",-,INFINITI,EX35,2008,Jeep,Yes,Petrol,3.5,139200 km,6,Tiptronic,Rear,04-may,Left wheel,Blue,6
45790100,"17,249.00",-,NISSAN,Juke,2013,Jeep,No,Petrol,1.5,99000 km,4,Automatic,Front,04-may,Right-hand drive,Black,8
45782059,"34,497.00",-,FORD,Mustang,2015,Coupe,Yes,Petrol,2.3 Turbo,48000 km,4,Tiptronic,Rear,02-mar,Left wheel,Black,8
45764058,"10,976.00",-,MERCEDES-BENZ,A 200,2005,Sedan,No,Petrol,1.7,142000 km,4,Tiptronic,Front,04-may,Left wheel,White,8
45809082,"10,192.00",761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,46527 km,4,Automatic,Front,04-may,Left wheel,Black,4
45805731,"16,621.00",-,BMW,328,2010,Sedan,Yes,Petrol,2.8,160000 km,6,Tiptronic,4x4,04-may,Left wheel,White,8
45788697,"11,917.00",761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,162000 km,6,Automatic,Front,04-may,Left wheel,White,6
45760184,"39,201.00",1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8,Automatic,4x4,04-may,Left wheel,Black,0
45815366,"23,521.00",-,FORD,Transit,1996,Microbus,No,Diesel,2.5,123000 km,4,Manual,Rear,04-may,Left wheel,White,2
45802287,"44,843.00",1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,105743 km,4,Automatic,Front,04-may,Left wheel,White,4
45773959,"26,657.00",-,BMW,335,2007,Sedan,Yes,Petrol,3,0 km,6,Manual,Rear,02-mar,Left wheel,Blue,8
45774789,"12,544.00",779,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,2.5,103000 km,5,Automatic,Front,04-may,Left wheel,White,0
45807384,"34,184.00",915,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3,238448 km,6,Automatic,4x4,04-may,Left wheel,White,12
45798215,"11,917.00",-,OPEL,Zafira,2005,Universal,No,Petrol,2.2,100000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45803040,"37,730.00",891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,161052 km,4,Automatic,Front,04-may,Left wheel,White,4
45387435,"26,657.00",1017,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,32000 km,4,Tiptronic,Front,04-may,Left wheel,Black,6
45801252,"18,817.00",-,HYUNDAI,Veloster,2012,Hatchback,Yes,Petrol,1.6,122000 km,4,Tiptronic,Front,02-mar,Left wheel,Silver,8
45801466,"11,290.00",583,HYUNDAI,Accent,2011,Sedan,Yes,Petrol,1.6,42211 km,4,Automatic,Front,04-may,Left wheel,Black,4
45798448,"17,249.00",-,HYUNDAI,Sonata,2012,Sedan,No,Petrol,2.4,86000 km,6,Automatic,Front,>5,Left wheel,Grey,0
45808747,"10,349.00",-,TOYOTA,Vitz,2005,Sedan,No,Petrol,1.3,180000 km,4,Automatic,Front,04-may,Right-hand drive,Black,4
45707590,"12,858.00",-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,139000 km,4,Automatic,Front,04-may,Right-hand drive,Silver,6
45802368,"16,778.00",1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,55857 km,4,Automatic,Front,04-may,Left wheel,White,4
45800647,"10,976.00",-,DODGE,Durango,2004,Jeep,No,LPG,4.7,241600 km,8,Automatic,4x4,04-may,Left wheel,White,4
45732655,"16,935.00",1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,238025 km,4,Automatic,Front,04-may,Left wheel,White,4
45775910,"37,633.00",642,BMW,528,2012,Sedan,Yes,Petrol,2.0 Turbo,144000 km,4,Automatic,Rear,04-may,Left wheel,White,6
45813726,"20,385.00",1018,MERCEDES-BENZ,R 350,2011,Jeep,Yes,Diesel,3,85294 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45730530,"10,349.00",1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,74277 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45158160,"24,775.00",-,FORD,Focus,2017,Sedan,No,Petrol,1.5 Turbo,2700 km,4,Automatic,Front,04-may,Left wheel,Grey,6
45695948,"29,479.00",-,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8,134000 km,4,Tiptronic,Rear,04-may,Left wheel,Black,12
45794562,"10,349.00",-,NISSAN,Tiida,2004,Hatchback,No,Petrol,1.5,147000 km,4,Automatic,4x4,04-may,Left wheel,Grey,2
45774305,"22,894.00",1723,KIA,Sorento,2018,Sedan,Yes,Petrol,3.3,49646 km,6,Automatic,Front,04-may,Left wheel,Grey,12
45732148,"23,408.00",836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,151000 km,4,Automatic,Front,04-may,Left wheel,White,4
45804785,"29,006.00",891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,18071 km,4,Automatic,Front,04-may,Left wheel,White,4
45733194,"11,770.00",707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,56554 km,4,Automatic,Front,04-may,Left wheel,Black,4
45711842,"12,544.00",-,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.4,250000 km,6,Automatic,Rear,04-may,Left wheel,Grey,4
45729987,"26,149.00",629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,80377 km,4,Automatic,Front,04-may,Left wheel,Grey,4
44227189,"11,300.00",1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,182000 km,4,Tiptronic,4x4,04-may,Left wheel,Blue,12
39864330,"10,506.00",382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,89000 km,4,Automatic,Front,04-may,Left wheel,Silver,10
45810561,"19,416.00",642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,152587 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45757543,"14,897.00",585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,0 km,4,Automatic,Front,04-may,Left wheel,Blue,0
45474608,"43,592.00",1249,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,11000 km,6,Tiptronic,4x4,04-may,Left wheel,Grey,6
45781678,"12,544.00",988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,193000 km,4,Automatic,Front,04-may,Left wheel,Blue,0
45806160,"11,604.00",-,MITSUBISHI,Pajero,1997,Jeep,No,Petrol,3.5,368000 km,6,Automatic,4x4,04-may,Left wheel,Green,2
45771544,"13,485.00",-,FORD,Focus,2012,Sedan,Yes,Petrol,2,117000 km,4,Tiptronic,Front,04-may,Left wheel,Grey,12
45816497,"22,580.00",584,TOYOTA,Prius personna,2014,Hatchback,Yes,Petrol,1.8,135000 km,4,Variator,Front,04-may,Left wheel,White,7
45787023,"16,621.00",-,TOYOTA,RAV 4,2005,Hatchback,No,Petrol,2.4,273094 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45795588,"10,036.00",1268,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,13000 km,4,Automatic,Front,04-may,Right-hand drive,Silver,0
45646693,"14,113.00",891,AUDI,S3,2016,Sedan,Yes,Petrol,2,61410 km,4,Automatic,4x4,04-may,Left wheel,Grey,12
45797110,"36,899.00",1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,119098 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45799979,"15,994.00",1473,JEEP,Liberty,2010,Jeep,No,Petrol,3.7,228800 km,6,Automatic,4x4,04-may,Left wheel,Black,8
45731099,"30,517.00",777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151854 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45779428,"16,935.00",1211,BMW,X5,2010,Jeep,Yes,Petrol,3,17000 km,6,Tiptronic,4x4,04-may,Left wheel,Black,10
45799681,"17,876.00",585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,117000 km,4,Tiptronic,Front,04-may,Left wheel,Black,12
45801409,"13,877.00",475,HYUNDAI,Accent,2012,Sedan,Yes,Petrol,1.4,108931 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45802350,"13,172.00",-,OPEL,Astra,2009,Universal,No,Diesel,1.7 Turbo,166000 km,4,Manual,Front,04-may,Left wheel,Green,4
45801480,"14,454.00",583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,140000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45781356,"15,681.00",779,VOLKSWAGEN,Passat,2013,Sedan,No,Petrol,2.5,156000 km,5,Tiptronic,Front,04-may,Left wheel,Grey,8
45812406,"14,113.00",-,BMW,325,2009,Sedan,No,Petrol,3,180000 km,6,Tiptronic,Rear,04-may,Left wheel,Blue,6
45816133,"43,905.00",-,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,0 km,6,Tiptronic,Rear,04-may,Left wheel,Brown,12
45804265,"24,709.00",707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,155000 km,4,Automatic,Front,04-may,Left wheel,White,4
42437541,"47,042.00",-,CHEVROLET,Camaro,2011,Sedan,Yes,Petrol,3.6,127000 km,6,Automatic,Rear,02-mar,Left wheel,Red,0
45781594,"10,663.00",-,TOYOTA,RAV 4,2001,Jeep,Yes,Petrol,2,216000 km,4,Manual,4x4,04-may,Right-hand drive,Silver,6
45794066,"21,953.00",-,MERCEDES-BENZ,S 320,2007,Sedan,Yes,Diesel,3.0 Turbo,220000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,12
44788137,"14,113.00",-,FORD,Transit,1998,Microbus,No,Diesel,2.5 Turbo,222000 km,4,Manual,Rear,04-may,Left wheel,White,0
45800763,"14,113.00",-,TOYOTA,Prius,2008,Sedan,Yes,Petrol,1.5,150000 km,4,Automatic,Front,04-may,Left wheel,Blue,8
45795528,"19,601.00",-,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,68000 km,4,Automatic,Front,04-may,Left wheel,Grey,9
45727147,"24,327.00",639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,158423 km,4,Automatic,Front,04-may,Left wheel,Red,4
45286370,"18,158.00",781,VOLKSWAGEN,Passat SE,2012,Sedan,Yes,Petrol,2.5,127000 km,5,Tiptronic,Front,04-may,Left wheel,Blue,6
45802301,"16,621.00",584,NISSAN,Juke,2014,Sedan,No,Petrol,1.8,93000 km,4,Automatic,Front,04-may,Left wheel,Blue,12
45779122,"13,172.00",-,NISSAN,X-Trail,2004,Jeep,Yes,CNG,2,190000 km,4,Automatic,4x4,04-may,Right-hand drive,Silver,4
45732168,"43,128.00",891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,116365 km,4,Automatic,Front,04-may,Left wheel,Black,4
45783959,"18,817.00",-,TOYOTA,Hilux,2004,Pickup,No,Diesel,2.5 Turbo,0 km,4,Manual,4x4,04-may,Left wheel,White,0
45479787,"11,200.00",-,BMW,525,2005,Sedan,Yes,Petrol,3,246000 km,4,Automatic,Rear,04-may,Left wheel,Black,6
45753594,"39,201.00",-,INFINITI,FX35,2011,Jeep,Yes,Petrol,3.5,160000 km,6,Tiptronic,Rear,04-may,Left wheel,Silver,8
45709429,"48,610.00",1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,178000 km,6,Automatic,4x4,04-may,Left wheel,Black,0
45809317,"23,082.00",502,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.5,87000 km,4,Automatic,Front,04-may,Left wheel,White,4
45804666,"20,171.00",707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,191668 km,4,Automatic,Front,04-may,Left wheel,Black,4
45773167,"10,663.00",934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,81058 km,4,Automatic,4x4,04-may,Left wheel,Silver,0
45789885,"14,113.00",-,BMW,525,2004,Sedan,Yes,CNG,2.5,174000 km,6,Tiptronic,Rear,04-may,Right-hand drive,Silver,12
45681629,"15,994.00",-,HONDA,Elysion,2006,Minivan,No,CNG,3,122439 km,6,Automatic,Front,04-may,Right-hand drive,Silver,10
45797180,"26,017.00",831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,107220 km,4,Automatic,Front,04-may,Left wheel,White,4
45802314,"38,609.00",1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,121000 km,4,Automatic,Front,04-may,Left wheel,White,4
45803253,"10,349.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,430149 km,4,Automatic,Front,04-may,Left wheel,White,4
45727596,"21,940.00",640,SSANGYONG,Korando,2013,Pickup,Yes,Diesel,2,147219 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45809635,"17,844.00",502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,88300 km,4,Automatic,Front,04-may,Left wheel,Red,4
45788400,"24,462.00",-,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Petrol,3.5,142000 km,6,Tiptronic,4x4,04-may,Left wheel,White,12
45776515,"10,492.00",-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,278000 km,4,Automatic,Front,04-may,Right-hand drive,Silver,6
45770900,"40,769.00",-,MERCEDES-BENZ,CLS 55 AMG,2007,Sedan,Yes,Petrol,5.5,136851 km,8,Tiptronic,Rear,04-may,Left wheel,Black,8
43877204,"10,976.00",1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,0 km,4,Variator,Front,04-may,Right-hand drive,Black,2
45816479,"10,036.00",-,MERCEDES-BENZ,A 200,2005,Hatchback,Yes,Petrol,2,123456 km,4,Tiptronic,Front,04-may,Left wheel,Silver,6
45755144,"17,562.00",934,FORD,Fusion 2015,2015,Sedan,No,Petrol,2.5,195200 km,4,Tiptronic,Front,04-may,Left wheel,Green,8
45173939,"18,033.00",-,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,202000 km,4,Variator,Front,04-may,Left wheel,White,4
45730414,"30,856.00",640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,126148 km,4,Automatic,Front,04-may,Left wheel,Brown,4
45770826,"18,817.00",779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,86400 km,5,Tiptronic,Front,04-may,Left wheel,Grey,14
